,episodes,sfw,start_year,episode_duration,total_duration,synopsis_char_count,title_char_count,start_date_day_of_year,end_date_day_of_year,broadcast_time,is_Action,is_Adventure,is_Drama,is_Fantasy,is_Sci-Fi,is_Suspense,is_Supernatural,is_Award Winning,is_Romance,is_Comedy,is_Sports,is_Slice of Life,is_Mystery,is_Avant Garde,is_Horror,is_Ecchi,is_Gourmet,is_Boys Love,is_Girls Love,is_Hentai,is_Erotica,is_Shounen,is_Seinen,is_Shoujo,is_Josei,is_Kids,score
1467,13.0,1,2014.0,1440.0,18720.0,889,12,98.0,182.0,1350.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.11
1471,11.0,1,2011.0,1440.0,15840.0,498,5,287.0,357.0,45.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.36
1477,12.0,1,2014.0,1440.0,17280.0,822,28,290.0,360.0,139.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.37
1478,50.0,1,2019.0,1460.0,73000.0,1214,13,275.0,274.0,1075.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.29
1479,12.0,1,2010.0,1445.0,17340.0,932,22,186.0,263.0,690.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,7.08
1482,27.0,1,1998.0,1470.0,39690.0,1096,9,94.0,283.0,1080.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.21
1486,12.0,1,2021.0,1430.0,17160.0,884,21,190.0,267.0,1350.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.29
1488,24.0,1,2018.0,1420.0,34080.0,1509,15,6.0,174.0,0.0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.22
1489,13.0,1,2020.0,1427.0,18551.0,791,13,278.0,362.0,1290.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.2
1490,12.0,1,2017.0,1440.0,17280.0,861,14,11.0,88.0,95.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.54
1494,12.0,1,2010.0,1442.0,17304.0,724,17,192.0,269.0,1020.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.52
1496,12.0,1,2016.0,1460.0,17520.0,1009,11,10.0,87.0,1350.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.2
1501,25.0,1,2009.0,1440.0,36000.0,1039,4,96.0,271.0,120.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.46
1504,11.0,1,2011.0,1375.0,15125.0,1107,44,105.0,175.0,45.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19
1505,24.0,1,2014.0,1460.0,35040.0,1419,21,277.0,87.0,83.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.37
1516,13.0,1,2020.0,1430.0,18590.0,1070,22,23.0,114.0,1380.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.04
1517,13.0,1,2013.0,1440.0,18720.0,929,29,6.0,90.0,178.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.41
1518,13.0,1,2019.0,1420.0,18460.0,881,27,188.0,272.0,60.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.19
1519,12.0,1,2021.0,1480.0,17760.0,1228,23,94.0,171.0,1260.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.18
1523,17.0,1,2018.0,1440.0,24480.0,1047,8,7.0,139.0,1350.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.72
1525,25.0,1,2017.0,1419.0,35475.0,959,12,96.0,264.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.39
1531,12.0,1,2021.0,1460.0,17520.0,702,9,97.0,174.0,1380.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.43
1533,12.0,1,2015.0,1020.0,12240.0,723,27,277.0,354.0,118.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.19
1534,12.0,1,2021.0,1420.0,17040.0,1284,16,279.0,356.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16
1537,12.0,1,2014.0,1440.0,17280.0,995,13,281.0,358.0,100.0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7.08
1543,12.0,1,2020.0,1460.0,17520.0,666,15,96.0,173.0,1290.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.46
1547,12.0,1,2013.0,1440.0,17280.0,380,22,98.0,182.0,65.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24
1548,26.0,1,2002.0,1410.0,36660.0,1166,9,21.0,254.0,985.0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4
1551,12.0,1,2016.0,1440.0,17280.0,670,35,190.0,267.0,148.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.2
1553,25.0,1,2018.0,1429.0,35725.0,44,27,9.0,177.0,125.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.58
1555,13.0,1,2008.0,1419.0,18447.0,505,7,278.0,362.0,1350.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.29
1559,13.0,1,2020.0,1420.0,18460.0,989,22,188.0,272.0,1410.0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.07
1575,180.0,1,2004.0,1434.0,258120.0,969,27,280.0,86.0,1110.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.18
1579,191.0,1,2006.0,1395.0,266445.0,964,23,271.0,252.0,1140.0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.24
1585,12.0,1,2022.0,1427.0,17124.0,412,47,13.0,90.0,1410.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.21
1587,26.0,1,1993.0,1410.0,36660.0,853,23,25.0,200.0,1080.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.86
1588,12.0,1,2021.0,1414.0,16968.0,619,80,184.0,261.0,85.0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.25
1590,10.0,1,2014.0,1420.0,14200.0,917,36,191.0,254.0,95.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24
1591,12.0,1,2015.0,1440.0,17280.0,785,14,9.0,86.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.03
1596,13.0,1,2020.0,1448.0,18824.0,719,50,277.0,361.0,1350.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.53
1599,12.0,1,2021.0,1427.0,17124.0,1005,14,92.0,169.0,1320.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.42
1601,13.0,1,2009.0,1434.0,18642.0,690,6,185.0,269.0,1350.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.23
1604,13.0,1,2008.0,1470.0,19110.0,375,21,186.0,270.0,85.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.83
1605,13.0,1,2008.0,1449.0,18837.0,1085,21,187.0,271.0,60.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.43
1607,78.0,1,1990.0,1440.0,112320.0,968,20,102.0,276.0,1140.0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.2
1611,12.0,1,2022.0,1430.0,17160.0,496,49,97.0,174.0,1410.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.22
1613,13.0,1,2014.0,1456.0,18928.0,926,22,277.0,361.0,1200.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.13
1615,9.0,1,2006.0,810.0,7290.0,1188,3,34.0,90.0,115.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.3
1617,13.0,1,2012.0,1440.0,18720.0,899,9,183.0,267.0,1350.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3
1626,12.0,1,2021.0,1427.0,17124.0,939,23,8.0,85.0,1260.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14
1628,12.0,1,2021.0,1430.0,17160.0,1100,31,96.0,173.0,1410.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.26
1634,24.0,1,2003.0,1380.0,33120.0,892,17,98.0,280.0,1080.0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.39
1637,25.0,1,2017.0,1430.0,35750.0,30,23,276.0,86.0,95.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6
1638,24.0,1,2001.0,1440.0,34560.0,601,1,276.0,86.0,1110.0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.41
1639,11.0,1,2015.0,1380.0,15180.0,596,19,282.0,352.0,55.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.26
1642,26.0,1,2006.0,1500.0,39000.0,1230,16,94.0,269.0,165.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.29
1645,24.0,1,2013.0,1440.0,34560.0,828,16,277.0,87.0,1410.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.06
1646,10.0,1,2014.0,1420.0,14200.0,449,34,282.0,345.0,65.0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.18
1653,12.0,1,2013.0,1420.0,17040.0,223,9,100.0,177.0,90.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.37
1655,24.0,1,2017.0,1521.0,36504.0,897,14,95.0,256.0,1410.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.35
1657,12.0,1,2018.0,1500.0,18000.0,441,18,99.0,183.0,10.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.31
1658,12.0,1,2018.0,1420.0,17040.0,869,18,12.0,89.0,1260.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.68
1659,26.0,1,2001.0,1440.0,37440.0,701,8,185.0,360.0,1080.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.37
1660,12.0,1,2019.0,180.0,2160.0,323,31,280.0,357.0,594.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7
1662,12.0,1,2022.0,1450.0,17400.0,34,26,98.0,182.0,88.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9
1666,12.0,1,2014.0,1440.0,17280.0,972,26,278.0,355.0,1320.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.07
1669,12.0,1,2019.0,1420.0,17040.0,1075,27,193.0,270.0,1320.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2
1670,12.0,1,2018.0,1420.0,17040.0,1042,17,7.0,84.0,1350.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.42
1672,12.0,1,2014.0,1440.0,17280.0,350,22,277.0,354.0,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.36
1675,26.0,1,2001.0,1380.0,35880.0,257,31,93.0,268.0,1080.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.82
1676,12.0,1,2017.0,1419.0,17028.0,868,31,281.0,358.0,1380.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7.18
1685,12.0,1,2007.0,1430.0,17160.0,591,8,200.0,284.0,1410.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.38
1689,24.0,1,2017.0,1440.0,34560.0,463,18,189.0,357.0,145.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.55
1691,12.0,1,2022.0,1420.0,17040.0,842,13,11.0,88.0,30.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.21
1695,12.0,1,2010.0,1470.0,17640.0,669,21,8.0,85.0,89.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.9
1697,24.0,1,2015.0,1420.0,34080.0,1269,12,276.0,86.0,30.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.26
1698,13.0,1,2019.0,1420.0,18460.0,753,29,5.0,89.0,1260.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.58
1699,50.0,1,2000.0,1400.0,70000.0,465,20,95.0,86.0,1110.0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.56
1701,13.0,1,2013.0,1419.0,18447.0,1028,26,186.0,270.0,155.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.46
1702,20.0,1,1994.0,1473.0,29460.0,882,21,290.0,72.0,1170.0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.46
1703,12.0,1,2014.0,1440.0,17280.0,979,38,280.0,357.0,125.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.08
1707,12.0,1,2021.0,1431.0,17172.0,1152,27,277.0,354.0,95.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.32
1711,195.0,1,1981.0,1540.0,300300.0,1001,14,287.0,78.0,1170.0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7
1718,24.0,1,2020.0,1430.0,34320.0,883,29,275.0,78.0,1410.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7.2
1719,13.0,1,2019.0,1440.0,18720.0,1095,22,3.0,87.0,1380.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.58
1721,50.0,1,1999.0,1445.0,72250.0,1170,13,99.0,105.0,1020.0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.72
1724,12.0,1,2015.0,1450.0,17400.0,1396,17,184.0,261.0,106.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.16
1725,13.0,1,2018.0,1435.0,18655.0,759,29,92.0,169.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3
1730,12.0,1,2005.0,1500.0,18000.0,1161,26,93.0,170.0,30.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.63
1733,12.0,1,2014.0,780.0,9360.0,544,45,98.0,175.0,65.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.12
1734,24.0,1,2009.0,1440.0,34560.0,770,8,184.0,345.0,90.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.24
1735,26.0,1,2006.0,1410.0,36660.0,462,16,277.0,87.0,150.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.56
1738,12.0,1,2018.0,1420.0,17040.0,905,12,280.0,357.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.13
1739,12.0,1,2018.0,690.0,8280.0,719,27,281.0,358.0,30.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3
1742,24.0,1,2000.0,1380.0,33120.0,517,9,110.0,271.0,1348.0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7.11
1745,12.0,1,2008.0,1417.0,17004.0,1024,7,184.0,261.0,1410.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.06
1746,12.0,1,2008.0,1380.0,16560.0,712,15,102.0,179.0,45.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45
1747,26.0,1,2007.0,1440.0,37440.0,983,10,94.0,269.0,90.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.55
1748,26.0,1,2007.0,1470.0,38220.0,316,12,275.0,92.0,90.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.32
1750,12.0,1,2014.0,1440.0,17280.0,1113,10,189.0,266.0,95.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33
1755,12.0,1,2021.0,1420.0,17040.0,835,31,95.0,165.0,1320.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16
1760,4.0,1,2016.0,1440.0,5760.0,578,37,241.0,262.0,1020.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0
1762,12.0,1,2014.0,1440.0,17280.0,824,24,94.0,171.0,169.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.23
1768,12.0,1,2017.0,1538.0,18456.0,878,79,105.0,182.0,30.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.05
1778,12.0,1,2007.0,1440.0,17280.0,597,15,12.0,89.0,85.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.45
1780,12.0,1,2015.0,1420.0,17040.0,1091,30,189.0,266.0,30.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6.99
1782,12.0,1,2016.0,1440.0,17280.0,1201,17,101.0,178.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3
1783,52.0,1,2018.0,1352.0,70304.0,1098,22,93.0,92.0,95.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.4
1790,12.0,1,2010.0,1450.0,17400.0,976,43,276.0,353.0,1410.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.99
1792,50.0,1,2002.0,1380.0,69000.0,587,16,97.0,89.0,540.0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.15
1793,12.0,1,2013.0,1440.0,17280.0,769,56,190.0,267.0,125.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0
1794,11.0,1,2014.0,1380.0,15180.0,950,34,101.0,171.0,80.0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14
1797,12.0,1,2013.0,1420.0,17040.0,1159,28,280.0,357.0,1230.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.07
1799,12.0,1,2018.0,1420.0,17040.0,1313,45,98.0,182.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0
1800,6.0,1,2017.0,1467.0,8802.0,913,49,280.0,315.0,115.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.67
1803,12.0,1,2016.0,1440.0,17280.0,629,33,93.0,170.0,1350.0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.02
1806,13.0,1,2020.0,1430.0,18590.0,1125,14,101.0,269.0,1290.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.27
1807,13.0,1,2007.0,1530.0,19890.0,1026,16,276.0,360.0,135.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14
1810,12.0,1,2020.0,1430.0,17160.0,1017,19,281.0,358.0,1260.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.21
1818,12.0,1,2010.0,1465.0,17580.0,1018,16,189.0,266.0,90.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.3
1819,10.0,1,2015.0,1416.0,14160.0,153,41,206.0,269.0,100.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19
1820,101.0,1,1985.0,1520.0,153520.0,989,5,83.0,81.0,1140.0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.0
1821,12.0,1,2014.0,1435.0,17220.0,1047,17,103.0,180.0,0.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.03
1829,12.0,1,2020.0,210.0,2520.0,663,10,6.0,83.0,1255.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3
1834,6.0,1,2017.0,1451.0,8706.0,827,44,329.0,6.0,115.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.66
1836,10.0,1,2016.0,120.0,1200.0,493,12,159.0,170.0,8.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.35
1840,13.0,1,2017.0,1470.0,19110.0,721,16,183.0,267.0,1260.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.09
1842,192.0,1,2002.0,1470.0,282240.0,572,27,325.0,257.0,1140.0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.1
1843,10.0,1,2014.0,1440.0,14400.0,927,25,16.0,79.0,60.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.2
1845,12.0,1,2018.0,1470.0,17640.0,765,18,103.0,180.0,0.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.32
1847,13.0,1,2018.0,1400.0,18200.0,48,39,98.0,182.0,60.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.85
1848,39.0,1,1990.0,1500.0,58500.0,517,23,103.0,102.0,1170.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.53
1851,52.0,1,2005.0,1380.0,71760.0,1423,6,277.0,269.0,1080.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.83
1852,26.0,1,2005.0,1440.0,37440.0,562,15,95.0,270.0,1080.0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.26
1853,12.0,1,2020.0,1430.0,17160.0,953,23,192.0,269.0,1290.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.01
1855,15.0,1,2020.0,1440.0,21600.0,708,22,96.0,362.0,1380.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.15
1862,26.0,1,2001.0,1440.0,37440.0,1176,4,96.0,271.0,75.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.29
1864,26.0,1,1996.0,1380.0,35880.0,883,21,275.0,84.0,1110.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.5
1865,25.0,1,2015.0,1428.0,35700.0,987,32,277.0,87.0,60.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.26
1866,12.0,1,2009.0,1449.0,17388.0,369,17,102.0,179.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.28
1868,12.0,1,2021.0,1429.0,17148.0,854,15,187.0,264.0,120.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.05
1871,24.0,1,2005.0,1420.0,34080.0,1075,5,307.0,131.0,0.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.12
